"site","ntbg.accession","ntbg.plant.number","plt.date","gpslatdec","gpslongdec","kpep.georef","founder.georef","X19.survival","X19.vigor","X19.height","X19.diameter","X19.reproduction","X21.date.monitored","X21.survival","X21.vigor","X21.height","X21.diameter","X21.reproduction","change.height","change.diam","rel.delta.height","rel.delta.diam","comments","canopy.cover","percent.native","understory.height","species1","species1.percent","species2","species2.percent","species3","species3.percent","species4","species4.percent","species5","species5.percent","slope.angle","aspect","Ageratum.conyzoides","Alyxia.stellata","Andropogon.spp","Andropogon.spp ","Antidesma.platyphyllum","Asplenium.spp","Bidens.spp","Blechnum.appendiculatum","Christella.dentata","Cibotium.glaucum","Clidemia.hirta","Cordyline.fruticosa","Cyanea.spp","Cyperus.spp","Cyrtandra.spp","Dianella.sandwicensis","Dicranopteris.linearis","Diospyros.sandwicensis","Diplazium.sandwichianum","Diplopterygium.pinnatum","Diplopterygium.pinnatum ","Doryopteris.sp","Dryopteris.spp","Dubautia.spp","Elaphoglossum.spp","Elephantopus.mollis","Freycinetia.arborea","Gahnia.beecheyi","Hydrangea.arguta","Ilex.anomala","Invasive.Grass","invherb","invwood","Ipomea.spp","Kadua.spp","Leptecophylla.tameiameiae","Leucaena.leucocephala","Machaerina.angustifolia","Machaerina.mariscoides","Megathyrsus.maximus","Melastoma.septemnervium","Melinis.minutiflora","Metrosideros.polymorpha","Microlepia.strigosa ","Myrsine.lessertiana","nativeherb","nativewood","Nephrolepis.spp","Odontosoria.chinensis","Oplismenus.hirtellus","Paederia.foetida","Palhinhaea.cernua","Passiflora.spp","Peperomia.spp","Perrottetia.sandwicensis","Phaius.tankervilleae","Phlebotium.aureum","Pipturus.albidus","Pipturus.ruber","Pluchea.spp","Polyscias.oahuensis","Psidium.cattleyanum","Psychotria.mariniana","Psychotria.spp","Rubus.argutus","Sadleria.cyatheoides","Sadleria.spp","Scaevola.gaudichaudiana","Scaevola.procera","Schinus.terebinthifolius","Selaginella.spp","Stachytarpheta.cayennensis","Syzygium.sandwicense","Tectaria.gaudichaudii","Vaccinium.calycinum","Viola.wailenalenae","NA"
"HaupuSummit",20160753,"533","2017-11-21",21.925137,-159.401593,"POLBIS-KA-HUL-W-0331","POLBIS-KA-HUL-C-0001","alive","healthy","90","1.1","vegetative","2021-12-20","alive","healthy",122,2.8,"vegetative",32,1.7,0.262295082,0.607142857,"beautiful",0,NA,0.75,"Nephrolepis.spp",30,"Dicranopteris.linearis",30,"Paederia.foetida",10,"Machaerina.mariscoides",30,"Invasive.Grass",10,10,"E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HaupuSummit",20160753,"617","2017-11-21",21.925106,-159.401577,"POLBIS-KA-HUL-W-0328","POLBIS-KA-HUL-C-0001","alive","healthy","61","0.9","vegetative","2021-12-20","alive","healthy",43,1.1,"vegetative",0,0.2,0,0.181818182,"broken stem, resprout",0,NA,1,"Nephrolepis.spp",30,"Invasive.Grass",30,"Dicranopteris.linearis",30,"Paederia.foetida",10,NA,NA,10,"E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160753,"620","2017-11-21",NA,NA,"POLBIS-KA-HUL-W-0335","POLBIS-KA-HUL-C-0001","not.found","not.found","not.found","not.found","not.found","2021-12-21","alive","moderate",35,0.6,"vegetative",NA,NA,NA,NA,NA,0,NA,0.5,"Machaerina.angustifolia",60,"Odontosoria.chinensis",10,"Metrosideros.polymorpha",10,NA,NA,NA,NA,20,"E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160753,"621","2017-11-21",21.925004,-159.401045,"POLBIS-KA-HUL-W-0262","POLBIS-KA-HUL-C-0001","alive","moderate","45","0.8","vegetative","2021-12-21","alive","moderate",45,0.7,"vegetative",0,0,0,0,NA,0,NA,0.25,"Dicranopteris.linearis",90,"Odontosoria.chinensis",10,"Invasive.Grass",10,NA,NA,NA,NA,10,"E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160753,"626","2017-11-21",21.924772,-159.400951,"POLBIS-KA-HUL-W-0279","POLBIS-KA-HUL-C-0001","alive","healthy","46","0.8","vegetative","2021-12-22","alive","healthy",63,1.4,"vegetative",17,0.6,0.26984127,0.428571429,NA,0,NA,0.5,"Dicranopteris.linearis",40,"Diplopterygium.pinnatum",40,"Metrosideros.polymorpha",20,NA,NA,NA,NA,20,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160753,"628","2017-11-21",21.924792,-159.400882,"POLBIS-KA-HUL-W-0269","POLBIS-KA-HUL-C-0001","alive","moderate","26","0.6","vegetative","2021-12-22","alive","moderate",29,0.9,"vegetative",3,0.3,0.103448276,0.333333333,"resprout",0,NA,0.25,"Invasive.Grass",50,"Machaerina.angustifolia",50,NA,NA,NA,NA,NA,NA,50,"E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160753,"629","2017-11-21",21.925021,-159.401627,"POLBIS-KA-HUL-W-0246","POLBIS-KA-HUL-C-0001","not.found","not.found","not.found","not.found","not.found","2021-12-22","alive","healthy",123,2.2,"vegetative",NA,NA,NA,NA,"huge! behind camp",0,NA,1,"Nephrolepis.spp",40,"Dicranopteris.linearis",40,"Invasive.Grass",20,NA,NA,NA,NA,10,"S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160755,"500","2017-11-21",21.924717,-159.40124,"POLBIS-KA-HUL-W-0180","POLBIS-KA-HUL-C-0003","alive","moderate","36","0.7","vegetative","2021-12-22","alive","moderate",40,0.8,"vegetative",4,0.1,0.1,0.125,NA,0,NA,0.25,"Invasive.Grass",50,"Dicranopteris.linearis",20,"Odontosoria.chinensis",10,"Metrosideros.polymorpha",10,NA,NA,20,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160755,"501","2017-11-21",21.924663,-159.401176,"POLBIS-KA-HUL-W-0208","POLBIS-KA-HUL-C-0003","alive","moderate","28","0.7","vegetative","2021-12-22","alive","moderate",31,0.6,"vegetative",3,0,0.096774194,0,NA,0,NA,0.25,"Invasive.Grass",70,"Christella.dentata",10,"Dicranopteris.linearis",10,"Paederia.foetida",10,NA,NA,10,"E",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160755,"502","2017-11-21",21.924686,-159.401132,"POLBIS-KA-HUL-W-0214","POLBIS-KA-HUL-C-0003","alive","healthy","40","0.9","vegetative","2021-12-22","alive","healthy",41,1,"vegetative",1,0.1,0.024390244,0.1,NA,0,NA,0.25,"Dicranopteris.linearis",30,"Invasive.Grass",70,"Psychotria.mariniana",20,NA,NA,NA,NA,0,"FLAT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160755,"503","2017-11-21",21.924716,-159.401051,"POLBIS-KA-HUL-W-0230","POLBIS-KA-HUL-C-0003","alive","healthy","51","1.1","vegetative","2021-12-22","alive","healthy",59,1.5,"vegetative",8,0.4,0.13559322,0.266666667,NA,0,NA,0.25,"Dicranopteris.linearis",40,"Diplopterygium.pinnatum",40,"Invasive.Grass",20,NA,NA,NA,NA,20,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160755,"504","2017-11-21",21.924746,-159.401025,"POLBIS-KA-HUL-W-0193","POLBIS-KA-HUL-C-0003","alive","moderate","24","0.5","vegetative","2021-12-22","alive","moderate",27,0.5,"vegetative",3,0,0.111111111,0,NA,0,NA,0.5,"Diplopterygium.pinnatum ",30,"Dicranopteris.linearis",30,"Odontosoria.chinensis",20,"Machaerina.angustifolia",20,"Invasive.Grass",10,40,"E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HaupuSummit",20160755,"505","2017-11-21",21.924938,-159.401379,"POLBIS-KA-HUL-W-0217","POLBIS-KA-HUL-C-0003","alive","moderate","41","1","vegetative","2021-12-22","alive","moderate",44,0.9,"vegetative",3,0,0.068181818,0,NA,0,NA,0.25,"Cyperus.spp",20,"Invasive.Grass",80,"Melastoma.septemnervium",10,NA,NA,NA,NA,0,"FLAT",0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160755,"506","2017-11-21",21.924865,-159.40134,"POLBIS-KA-HUL-W-0170","POLBIS-KA-HUL-C-0003","alive","moderate","26","0.6","vegetative","2021-12-21","alive","moderate",27,0.6,"vegetative",1,0,0.037037037,0,"very small",0,NA,0.25,"Invasive.Grass",80,"Dicranopteris.linearis",10,"Machaerina.angustifolia",10,"Metrosideros.polymorpha",10,NA,NA,10,"E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160755,"507","2017-11-21",21.924856,-159.401363,"POLBIS-KA-HUL-W-0187","POLBIS-KA-HUL-C-0003","alive","healthy","43","0.7","vegetative","2021-12-21","alive","healthy",50,1.4,"vegetative",7,0.7,0.14,0.5,NA,0,NA,0.5,"Dicranopteris.linearis",80,"Invasive.Grass",10,"Metrosideros.polymorpha",10,NA,NA,NA,NA,0,"FLAT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160755,"508","2017-11-21",21.924996,-159.401366,"POLBIS-KA-HUL-W-0173","POLBIS-KA-HUL-C-0003","alive","moderate","33","0.9","vegetative","2021-12-22","alive","moderate",33,0.9,"vegetative",0,0,0,0,NA,0,NA,0.5,"Invasive.Grass",70,"Machaerina.angustifolia",30,"Metrosideros.polymorpha",10,"Dicranopteris.linearis",10,NA,NA,10,"E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160755,"509","2017-11-21",21.924947,-159.401391,"POLBIS-KA-HUL-W-0220","POLBIS-KA-HUL-C-0003","alive","moderate","53","1.1","vegetative","2021-12-22","alive","healthy",60,1.2,"vegetative",7,0.1,0.116666667,0.083333333,NA,0,NA,0.25,"Invasive.Grass",90,"Machaerina.mariscoides",10,NA,NA,NA,NA,NA,NA,0,"FLAT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160755,"510","2017-11-21",21.925021,-159.401069,"POLBIS-KA-HUL-W-0172","POLBIS-KA-HUL-C-0003","alive","poor","35","0.8","vegetative","2021-12-22","alive","poor",36,0.6,"vegetative",1,0,0.027777778,0,NA,0,NA,0.25,"Dicranopteris.linearis",50,"Odontosoria.chinensis",20,"Metrosideros.polymorpha",10,"Invasive.Grass",20,NA,NA,10,"E",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160755,"511","2017-11-21",21.925065,-159.401003,"POLBIS-KA-HUL-W-0199","POLBIS-KA-HUL-C-0003","alive","moderate","33","0.5","vegetative","2021-12-22","alive","moderate",36,0.5,"vegetative",3,0,0.083333333,0,NA,0,NA,0.25,"Dicranopteris.linearis",90,"Invasive.Grass",10,NA,NA,NA,NA,NA,NA,20,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160755,"512","2017-11-21",21.925809,-159.400959,"POLBIS-KA-HUL-W-0164","POLBIS-KA-HUL-C-0003","alive","healthy","65","1","vegetative","2022-01-17","alive","healthy",75,1.2,"vegetative",10,0.2,0.133333333,0.166666667,NA,30,100,1,"Clidemia.hirta",20,"Invasive.Grass",40,"Pipturus.albidus",20,"Christella.dentata",10,"Blechnum.appendiculatum",10,40,"N",0,0,0,0,0,0,0,10,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HaupuSummit",20160755,"513","2017-11-21",21.926168,-159.402893,"POLBIS-KA-HUL-W-0202","POLBIS-KA-HUL-C-0003","alive","moderate","73","1.1","vegetative","2021-11-22","alive","healthy",82,1.4,"vegetative",9,0.3,0.109756098,0.214285714,NA,40,100,1.3,"Metrosideros.polymorpha",40,"Invasive.Grass",20,"Blechnum.appendiculatum",20,"Elephantopus.mollis",10,NA,NA,40,"E",0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160755,"514","2017-11-21",21.926095,-159.402792,"POLBIS-KA-HUL-W-0151","POLBIS-KA-HUL-C-0003","alive","moderate","68","1.2","vegetative","2021-11-22","alive","healthy",82,1.4,"vegetative",14,0.2,0.170731707,0.142857143,NA,0,NA,0.5,"Invasive.Grass",80,"Invasive.Grass",10,"Nephrolepis.spp",10,"Dicranopteris.linearis",10,NA,NA,30,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160755,"515","2017-11-21",21.926068,-159.402712,"POLBIS-KA-HUL-W-0204","POLBIS-KA-HUL-C-0003","not.found","not.found","not.found","not.found","not.found","2021-11-22","alive","healthy",63,1.2,"vegetative",NA,NA,NA,NA,NA,0,NA,0.25,"Invasive.Grass",50,"Nephrolepis.spp",30,"Invasive.Grass",10,"Dicranopteris.linearis",10,NA,NA,45,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160755,"516","2017-11-21",21.926056,-159.402785,"POLBIS-KA-HUL-W-0195","POLBIS-KA-HUL-C-0003","alive","moderate","61","0.6","vegetative","2021-11-22","alive","poor",63,0.9,"vegetative",2,0.3,0.031746032,0.333333333,"skinny bitch",0,NA,1,"Oplismenus.hirtellus",80,"Nephrolepis.spp",20,"Invasive.Grass",10,"Invasive.Grass",10,NA,NA,20,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160755,"517","2017-11-21",21.925875,-159.402468,"POLBIS-KA-HUL-W-0206","POLBIS-KA-HUL-C-0003","not.found","not.found","not.found","not.found","not.found","2021-11-22","alive","moderate",56,0.8,"vegetative",NA,NA,NA,NA,NA,0,NA,0.25,"Palhinhaea.cernua",50,"Nephrolepis.spp",20,"Selaginella.spp",10,"Dicranopteris.linearis",10,"Bidens.spp",10,80,"N",0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"HaupuSummit",20160755,"518","2017-11-21",21.925839,-159.402401,"POLBIS-KA-HUL-W-0209","POLBIS-KA-HUL-C-0003","not.found","not.found","not.found","not.found","not.found","2021-11-22","alive","healthy",47,0.7,"vegetative",NA,NA,NA,NA,NA,0,NA,0.5,"Dicranopteris.linearis",50,"Metrosideros.polymorpha",20,"Nephrolepis.spp",30,"Invasive.Grass",10,"Rubus.argutus",10,20,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"HaupuSummit",20160755,"519","2017-11-21",21.925786,-159.402324,"POLBIS-KA-HUL-W-0168","POLBIS-KA-HUL-C-0003","alive","moderate","47","0.7","vegetative","2021-11-24","alive","moderate",38,0.9,"vegetative",0,0.2,0,0.222222222,NA,0,NA,0.25,"Dicranopteris.linearis",80,"Invasive.Grass",20,"Phlebotium.aureum",10,"Rubus.argutus",10,NA,NA,40,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160755,"520","2017-11-21",21.92538,-159.401843,"POLBIS-KA-HUL-W-0210","POLBIS-KA-HUL-C-0003","alive","moderate","30","0.6","vegetative","2021-11-24","alive","poor",38,0.6,"vegetative",8,0,0.210526316,0,"broken resprout",0,NA,0.25,"Invasive.Grass",40,"Dicranopteris.linearis",10,"Metrosideros.polymorpha",10,"Invasive.Grass",10,"Paederia.foetida",10,10,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HaupuSummit",20160755,"521","2017-11-21",21.925594,-159.402058,"POLBIS-KA-HUL-W-0160","POLBIS-KA-HUL-C-0003","alive","moderate","38","0.8","vegetative","2021-12-20","alive","healthy",60,0.9,"vegetative",22,0.1,0.366666667,0.111111111,"Kevin doesn't have this one, broken and regrown",0,NA,1,"Melastoma.septemnervium",50,"Dicranopteris.linearis",50,"Rubus.argutus",20,"Nephrolepis.spp",10,NA,NA,10,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160755,"522","2017-11-21",21.925617,-159.402034,"POLBIS-KA-HUL-W-0222","POLBIS-KA-HUL-C-0003","not.found","not.found","not.found","not.found","not.found","2021-12-20","alive","moderate",31,0.6,"vegetative",NA,NA,NA,NA,"yellow leaves",0,NA,0.5,"Melastoma.septemnervium",50,"Dicranopteris.linearis",20,"Machaerina.angustifolia",20,NA,NA,NA,NA,40,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160755,"523","2017-11-21",21.925616,-159.40201,"POLBIS-KA-HUL-W-0213","POLBIS-KA-HUL-C-0003","not.found","not.found","not.found","not.found","not.found","2021-12-20","alive","moderate",42,0.8,"vegetative",NA,NA,NA,NA,"yellow leaves",0,NA,1,"Melastoma.septemnervium",50,"Dicranopteris.linearis",40,"Machaerina.angustifolia",10,NA,NA,NA,NA,50,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160755,"524","2017-11-21",21.925562,-159.401924,"POLBIS-KA-HUL-W-0228","POLBIS-KA-HUL-C-0003","not.found","not.found","not.found","not.found","not.found","2021-12-20","alive","moderate",43,0.6,"vegetative",NA,NA,NA,NA,"yellow leaves",0,NA,0.5,"Dicranopteris.linearis",50,"Melastoma.septemnervium",20,"Metrosideros.polymorpha",10,"Rubus.argutus",10,"Paederia.foetida",10,50,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"HaupuSummit",20160755,"525","2017-11-21",21.925518,-159.401888,"POLBIS-KA-HUL-W-0225","POLBIS-KA-HUL-C-0003","not.found","not.found","not.found","not.found","not.found","2021-12-20","alive","moderate",23,0.6,"vegetative",NA,NA,NA,NA,NA,0,NA,0.25,"Invasive.Grass",60,"Dicranopteris.linearis",20,"Psidium.cattleyanum",10,"Melastoma.septemnervium",10,"Paederia.foetida",10,20,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HaupuSummit",20160755,"526","2017-11-21",21.925555,-159.401895,"POLBIS-KA-HUL-W-0212","POLBIS-KA-HUL-C-0003","not.found","not.found","not.found","not.found","not.found","2021-12-20","alive","moderate",38,0.8,"vegetative",NA,NA,NA,NA,"few yellow leaves",0,NA,0.5,"Invasive.Grass",60,"Dicranopteris.linearis",20,"Blechnum.appendiculatum",20,NA,NA,NA,NA,50,"NE",0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"HaupuSummit",20160755,"527","2017-11-21",21.925507,-159.401882,"POLBIS-KA-HUL-W-0221","POLBIS-KA-HUL-C-0003","not.found","not.found","not.found","not.found","not.found","2021-12-20","alive","healthy",38,0.9,"vegetative",NA,NA,NA,NA,NA,0,NA,0.25,"Invasive.Grass",70,"Rubus.argutus",10,"Ageratum.conyzoides",10,"Blechnum.appendiculatum",10,NA,NA,50,"NE",10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,NA
