,site,ntbg.accession,ntbg.plant.number,plt.date,gpslatdec,gpslongdec,kpep.georef,founder.georef,X19.survival,X19.vigor,X19.height,X19.diameter,X19.reproduction,X21.date.monitored,X21.survival,X21.vigor,X21.height,X21.diameter,X21.reproduction,change.height,change.diam,rel.delta.height,rel.delta.diam,comments,canopy.cover,percent.native,understory.height,species1,species1.percent,species2,species2.percent,species3,species3.percent,species4,species4.percent,species5,species5.percent,slope.angle,aspect,Ageratum.conyzoides,Alyxia.stellata,Andropogon.spp,Antidesma.platyphyllum,Asplenium.spp,Bidens.spp,Blechnum.appendiculatum,Christella.dentata,Cibotium.glaucum,Clidemia.hirta,Cordyline.fruticosa,Cyanea.spp,Cyperus.spp,Cyrtandra.spp,Dianella.sandwicensis,Dicranopteris.linearis,Diospyros.sandwicensis,Diplazium.sandwichianum,Diplopterygium.pinnatum,Doryopteris.spp,Dryopteris.spp,Dubautia.spp,Elaphoglossum.spp,Elephantopus.mollis,Freycinetia.arborea,Gahnia.beecheyi,Hydrangea.arguta,Ilex.anomala,Invasive.Grass,invherb,invwood,Ipomea.spp,Kadua.spp,Leptecophylla.tameiameiae,Leucaena.leucocephala,Machaerina.angustifolia,Machaerina.mariscoides,Megathyrsus.maximus,Melastoma.septemnervium,Melinis.minutiflora,Metrosideros.polymorpha,Microlepia.strigosa.,Myrsine.lessertiana,nativeherb,nativewood,Nephrolepis.spp,Odontosoria.chinensis,Oplismenus.hirtellus,Paederia.foetida,Palhinhaea.cernua,Passiflora.spp,Peperomia.spp,Perrottetia.sandwicensis,Phaius.tankervilleae,Phlebotium.aureum,Pipturus.albidus,Pipturus.ruber,Pluchea.spp,Polyscias.oahuensis,Psidium.cattleyanum,Psychotria.mariniana,Psychotria.spp,Rubus.argutus,Sadleria.cyatheoides,Sadleria.spp,Scaevola.gaudichaudiana,Scaevola.procera,Schinus.terebinthifolius,Selaginella.spp,Stachytarpheta.cayennensis,Syzygium.sandwicense,Tectaria.gaudichaudii,Vaccinium.calycinum,Viola.wailenalenae,NA.,angles,genetic.group,weed.control,native.herbaceous,native.fern,native.woody,uluhe,naturalized.herbaceous,naturalized.woody,naturalized.poaceae,naturalized.fern
235,HaupuSummit,20200236,34,11/21/17,21.925734,-159.402206,POLBIS-KA-HUL-W-1008,POLBIS-KA-XXX-X-XXXX,alive,moderate,53,0.8,vegetative,11/24/21,alive,moderate,62,0.7,vegetative,9,0,0.14516129,0,NA,0,NA,0.25,Rubus.argutus,20,Dicranopteris.linearis,20,Invasive.Grass,20,Blechnum.appendiculatum,20,Invasive.Grass,20,50,N,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,50,unknown.founder,sporadic,0,0,0,20,20,0,40,20
236,HaupuSummit,20200236,35,11/21/17,21.925633,-159.402089,POLBIS-KA-HUL-W-1010,POLBIS-KA-XXX-X-XXXX,alive,moderate,45,0.8,vegetative,12/20/21,alive,healthy,49,0.9,vegetative,4,0.1,0.081632653,0.111111111,yellow leaves,0,NA,0.5,Melastoma.septemnervium,50,Invasive.Grass,20,Dicranopteris.linearis,10,Odontosoria.chinensis,10,Christella.dentata,10,50,NE,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,unknown.founder,sporadic,0,10,0,10,0,50,20,10
237,HaupuSummit,20200236,37,11/21/17,21.92471,-159.401202,POLBIS-KA-HUL-W-1011,POLBIS-KA-XXX-X-XXXX,not.found,not.found,NA,NA,not.found,12/22/21,alive,healthy,68,1.3,vegetative,NA,NA,NA,NA,NA,0,NA,0.25,Machaerina.mariscoides,20,Invasive.Grass,50,Rubus.argutus,10,Dicranopteris.linearis,10,Blechnum.appendiculatum,10,20,NE,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,unknown.founder,sporadic,20,0,0,10,10,0,50,10
238,Kanaele,20160808,38,9/27/17,21.971918,-159.506296,POLBIS-KA-WAH-A-0118,POLBIS-KA-HUL-B-0001,not.found,not.found,NA,NA,not.found,1/21/22,alive,poor,39,0.6,vegetative,NA,NA,NA,NA,NA,0,NA,1.5,Dicranopteris.linearis,80,Andropogon.spp,20,Melastoma.septemnervium,10,NA,NA,NA,NA,10,SE,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10,kahili.lower,sporadic,0,0,0,80,0,10,20,0
239,Laauhihaihai,20160796,540,1/1/18,NA,NA,POLBIS-KA-HUL-X-0029,POLBIS-KA-HUL-D-0007,alive,moderate,63,0.8,vegetative,2/2/22,alive,moderate,68,0.9,vegetative,5,0.1,0.073529412,0.111111111,yellow leaves,0,NA,1,Dicranopteris.linearis,80,Melastoma.septemnervium,20,NA,NA,NA,NA,NA,NA,40,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,40,kahili.upper,none,0,0,0,80,0,20,0,0
240,Laauhihaihai,20160796,539,1/1/18,NA,NA,POLBIS-KA-HUL-X-0038,POLBIS-KA-HUL-D-0007,alive,healthy,87,1.1,vegetative,2/2/22,alive,healthy,96,1.4,vegetative,9,0.3,0.09375,0.214285714,yellow,0,NA,1,Dicranopteris.linearis,80,Freycinetia.arborea,10,Clidemia.hirta,10,NA,NA,NA,NA,40,E,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,80,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,40,kahili.upper,none,0,0,10,80,0,10,0,0
241,Laauhihaihai,20160796,538,1/1/18,NA,NA,POLBIS-KA-HUL-X-0042,POLBIS-KA-HUL-D-0007,alive,moderate,72,0.9,vegetative,2/2/22,alive,moderate,75,0.7,vegetative,3,0,0.04,0,yellow,0,NA,1,Dicranopteris.linearis,100,NA,NA,NA,NA,NA,NA,NA,NA,30,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30,kahili.upper,none,0,0,0,100,0,0,0,0
242,Laauhihaihai,20160796,535,1/1/18,NA,NA,POLBIS-KA-HUL-X-0046,POLBIS-KA-HUL-D-0007,not.found,not.found,NA,NA,not.found,2/2/22,alive,moderate,64,1.1,vegetative,NA,NA,NA,NA,yellow spots,0,NA,1,Dicranopteris.linearis,90,Clidemia.hirta,10,NA,NA,NA,NA,NA,NA,30,NE,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30,kahili.upper,none,0,0,0,90,0,10,0,0
243,Laauhihaihai,20160796,537,1/1/18,NA,NA,POLBIS-KA-HUL-X-0047,POLBIS-KA-HUL-D-0007,alive,moderate,74,0.7,vegetative,2/2/22,alive,moderate,76,0.8,vegetative,2,0.1,0.026315789,0.125,yellow,0,NA,1.25,Dicranopteris.linearis,80,Clidemia.hirta,10,Nephrolepis.spp,10,NA,NA,NA,NA,40,E,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,40,kahili.upper,none,0,0,0,80,0,10,0,10
244,Laauhihaihai,20160796,536,1/1/18,NA,NA,POLBIS-KA-HUL-X-0048,POLBIS-KA-HUL-D-0007,alive,moderate,56,0.7,vegetative,2/2/22,alive,moderate,54,0.8,vegetative,0,0.1,0,0.125,yellow,0,NA,1.25,Dicranopteris.linearis,90,Clidemia.hirta,10,NA,NA,NA,NA,NA,NA,40,E,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,40,kahili.upper,none,0,0,0,90,0,10,0,0
245,Laauhihaihai,20160796,534,1/1/18,NA,NA,POLBIS-KA-HUL-X-0050,POLBIS-KA-HUL-D-0007,alive,healthy,88,1,vegetative,2/2/22,alive,moderate,89,1.2,vegetative,1,0.2,0.011235955,0.166666667,yellow,0,NA,0.25,Dicranopteris.linearis,10,Machaerina.mariscoides,30,Invasive.Grass,20,Clidemia.hirta,10,NA,NA,30,E,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30,kahili.upper,none,30,0,0,10,0,10,20,0
246,Laauhihaihai,20160753,657,1/1/18,NA,NA,POLBIS-KA-HUL-X-0078,POLBIS-KA-HUL-C-0001,alive,healthy,96,0.8,vegetative,2/2/22,alive,moderate,102,0.8,vegetative,6,0,0.058823529,0,yellow,30,100,1,Dicranopteris.linearis,40,Nephrolepis.spp,20,Machaerina.mariscoides,20,Melastoma.septemnervium,30,NA,NA,30,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,30,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30,haupu,none,20,0,0,40,0,30,0,20
247,Laauhihaihai,20160753,661,1/1/18,NA,NA,POLBIS-KA-HUL-X-0081,POLBIS-KA-HUL-C-0001,alive,healthy,88,1.1,vegetative,2/2/22,alive,healthy,92,1.1,vegetative,4,0,0.043478261,0,yellow spots,0,NA,1,Dicranopteris.linearis,70,Nephrolepis.spp,10,Clidemia.hirta,10,NA,NA,NA,NA,50,NE,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,50,haupu,none,0,0,0,70,0,10,0,10
248,Laauhihaihai,20160753,658,1/1/18,NA,NA,POLBIS-KA-HUL-X-0082,POLBIS-KA-HUL-C-0001,alive,moderate,83,0.9,vegetative,2/2/22,alive,moderate,89,1.2,vegetative,6,0.3,0.06741573,0.25,yellow,0,NA,1.25,Dicranopteris.linearis,80,Melastoma.septemnervium,20,NA,NA,NA,NA,NA,NA,30,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30,haupu,none,0,0,0,80,0,20,0,0
249,Laauhihaihai,20160753,660,1/1/18,NA,NA,POLBIS-KA-HUL-X-0087,POLBIS-KA-HUL-C-0001,not.found,not.found,NA,NA,not.found,2/2/22,alive,healthy,75,0.8,vegetative,NA,NA,NA,NA,yellow spots,50,100,0.75,Dicranopteris.linearis,40,Clidemia.hirta,30,Machaerina.mariscoides,10,Metrosideros.polymorpha,10,NA,NA,40,NE,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,40,haupu,none,10,0,10,40,0,30,0,0
250,Laauhihaihai,20160753,659,1/1/18,NA,NA,POLBIS-KA-HUL-X-0088,POLBIS-KA-HUL-C-0001,not.found,not.found,NA,NA,not.found,2/2/22,alive,moderate,86,0.6,vegetative,NA,NA,NA,NA,NA,60,100,2,Dicranopteris.linearis,50,Melastoma.septemnervium,40,Clidemia.hirta,10,NA,NA,NA,NA,30,E,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30,haupu,none,0,0,0,50,0,50,0,0
251,Laauhihaihai,20160753,664,1/1/18,NA,NA,POLBIS-KA-HUL-X-0101,POLBIS-KA-HUL-C-0001,alive,healthy,80,1,vegetative,2/2/22,alive,healthy,119,1.4,vegetative,39,0.4,0.327731092,0.285714286,NA,0,NA,1.25,Dicranopteris.linearis,80,Machaerina.mariscoides,10,Clidemia.hirta,10,NA,NA,NA,NA,40,E,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,40,haupu,none,10,0,0,80,0,10,0,0
252,Laauhihaihai,20160753,665,1/1/18,NA,NA,POLBIS-KA-HUL-X-0113,POLBIS-KA-HUL-C-0001,alive,healthy,87,0.9,vegetative,2/2/22,alive,healthy,89,0.9,vegetative,2,0,0.02247191,0,NA,10,100,1.25,Dicranopteris.linearis,80,Nephrolepis.spp,10,Machaerina.mariscoides,10,NA,NA,NA,NA,40,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,40,haupu,none,10,0,0,80,0,0,0,10
253,Laauhihaihai,20160753,663,1/1/18,NA,NA,POLBIS-KA-HUL-X-0116,POLBIS-KA-HUL-C-0001,alive,healthy,48,0.8,vegetative,2/2/22,alive,healthy,56,0.9,vegetative,8,0.1,0.142857143,0.111111111,yellow spots,50,100,1.5,Dicranopteris.linearis,40,Clidemia.hirta,30,Odontosoria.chinensis,20,Nephrolepis.spp,20,NA,NA,40,E,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,40,haupu,none,0,20,0,40,0,30,0,20
254,Laauhihaihai,20160753,662,1/1/18,NA,NA,POLBIS-KA-HUL-X-0120,POLBIS-KA-HUL-C-0001,alive,healthy,115,0.8,vegetative,2/2/22,alive,healthy,128,1.2,vegetative,13,0.4,0.1015625,0.333333333,yellow spots,0,NA,1.5,Dicranopteris.linearis,70,Melastoma.septemnervium,30,Clidemia.hirta,10,Nephrolepis.spp,10,NA,NA,40,E,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,40,haupu,none,0,0,0,70,0,40,0,10
255,Laauhihaihai,20200236,92,1/1/18,NA,NA,POLBIS-KA-HUL-X-XXXX,POLBIS-KA-XXX-X-XXXX,not.found,not.found,NA,NA,not.found,2/2/22,alive,healthy,111,0.9,vegetative,NA,NA,NA,NA,yellow,30,100,0.75,Dicranopteris.linearis,70,Clidemia.hirta,20,Melastoma.septemnervium,20,NA,NA,NA,NA,40,E,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,40,unknown.founder,none,0,0,0,70,0,40,0,0
256,Laauhihaihai,20200236,93,1/1/18,NA,NA,POLBIS-KA-HUL-X-XXXX,POLBIS-KA-XXX-X-XXXX,not.found,not.found,NA,NA,not.found,2/2/22,alive,healthy,69,0.8,vegetative,NA,NA,NA,NA,NA,40,0,1.5,Dicranopteris.linearis,60,Melastoma.septemnervium,10,Clidemia.hirta,10,Machaerina.mariscoides,10,NA,NA,40,E,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,40,unknown.founder,none,10,0,0,60,0,20,0,0
257,Laauhihaihai,20200236,86,1/1/18,NA,NA,POLBIS-KA-HUL-X-XXXX,POLBIS-KA-XXX-X-XXXX,alive,moderate,65,0.7,vegetative,1/31/22,alive,moderate,89,1.5,vegetative,24,0.8,0.269662921,0.533333333,yellow leaves,10,100,1.5,Dicranopteris.linearis,80,Melastoma.septemnervium,20,NA,NA,NA,NA,NA,NA,50,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,50,unknown.founder,none,0,0,0,80,0,20,0,0
258,Laauhihaihai,20200236,81,1/1/18,NA,NA,POLBIS-KA-HUL-X-XXXX,POLBIS-KA-XXX-X-XXXX,alive,moderate,44,0.8,vegetative,1/31/22,alive,moderate,44,0.6,vegetative,0,0,0,0,yellow leaves,0,NA,1.5,Dicranopteris.linearis,40,Clidemia.hirta,40,Melastoma.septemnervium,20,NA,NA,NA,NA,50,NE,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,50,unknown.founder,none,0,0,0,40,0,60,0,0
259,Laauhihaihai,20200236,88,1/1/18,NA,NA,POLBIS-KA-HUL-X-XXXX,POLBIS-KA-XXX-X-XXXX,alive,moderate,27,1,vegetative,1/31/22,alive,moderate,77,1.3,vegetative,50,0.3,0.649350649,0.230769231,yellow leaves,0,NA,1.5,Dicranopteris.linearis,100,NA,NA,NA,NA,NA,NA,NA,NA,30,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30,unknown.founder,none,0,0,0,100,0,0,0,0
260,Laauhihaihai,20200236,87,1/1/18,NA,NA,POLBIS-KA-HUL-X-XXXX,POLBIS-KA-XXX-X-XXXX,alive,moderate,50,0.7,vegetative,1/31/22,alive,poor,76,1,vegetative,26,0.3,0.342105263,0.3,small leaves,0,NA,2,Dicranopteris.linearis,90,Melastoma.septemnervium,10,NA,NA,NA,NA,NA,NA,50,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,50,unknown.founder,none,0,0,0,90,0,10,0,0
261,Laauhihaihai,20200236,85,1/1/18,NA,NA,POLBIS-KA-HUL-X-XXXX,POLBIS-KA-XXX-X-XXXX,alive,healthy,59,1.1,vegetative,1/31/22,alive,moderate,63,1.1,vegetative,4,0,0.063492063,0,"yellow, scale",40,100,2,Dicranopteris.linearis,80,Clidemia.hirta,20,NA,NA,NA,NA,NA,NA,50,NE,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,50,unknown.founder,none,0,0,0,80,0,20,0,0
262,Laauhihaihai,20200236,84,1/1/18,NA,NA,POLBIS-KA-HUL-X-XXXX,POLBIS-KA-XXX-X-XXXX,alive,moderate,71,0.6,vegetative,1/31/22,alive,moderate,16,1,vegetative,0,0.4,0,0.4,"dead mainstem, resprouts",50,50,2,Dicranopteris.linearis,80,Clidemia.hirta,10,Psidium.cattleyanum,10,NA,NA,NA,NA,50,NE,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,50,unknown.founder,none,0,0,0,80,0,20,0,0
263,Laauhihaihai,20200236,82,1/1/18,NA,NA,POLBIS-KA-HUL-X-XXXX,POLBIS-KA-XXX-X-XXXX,alive,poor,39,0.6,vegetative,1/31/22,alive,poor,82,0.6,vegetative,43,0,0.524390244,0,yellow leaves,0,NA,1.5,Dicranopteris.linearis,80,Machaerina.mariscoides,10,Clidemia.hirta,10,NA,NA,NA,NA,50,NE,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,50,unknown.founder,none,10,0,0,80,0,10,0,0
264,Laauhihaihai,20200236,83,1/1/18,NA,NA,POLBIS-KA-HUL-X-XXXX,POLBIS-KA-XXX-X-XXXX,alive,moderate,66,0.6,vegetative,1/31/22,alive,moderate,76,0.9,vegetative,10,0.3,0.131578947,0.333333333,yellow leaves,0,NA,1.5,Dicranopteris.linearis,90,Machaerina.mariscoides,10,NA,NA,NA,NA,NA,NA,40,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,40,unknown.founder,none,10,0,0,90,0,0,0,0
265,Laauhihaihai,20200236,89,1/1/18,NA,NA,POLBIS-KA-HUL-X-XXXX,POLBIS-KA-XXX-X-XXXX,alive,moderate,53,1.1,vegetative,1/31/22,alive,moderate,62,1.1,vegetative,9,0,0.14516129,0,yellow leaves,20,100,1,Dicranopteris.linearis,70,Clidemia.hirta,10,Odontosoria.chinensis,10,Melastoma.septemnervium,10,NA,NA,30,NE,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30,unknown.founder,none,0,10,0,70,0,20,0,0
266,Laauhihaihai,20200236,91,1/1/18,NA,NA,POLBIS-KA-HUL-X-XXXX,POLBIS-KA-XXX-X-XXXX,alive,moderate,60,1,vegetative,1/31/22,alive,poor,61,0.9,vegetative,1,0,0.016393443,0,yellow leaves,0,NA,1,Dicranopteris.linearis,80,Melastoma.septemnervium,20,NA,NA,NA,NA,NA,NA,20,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,20,unknown.founder,none,0,0,0,80,0,20,0,0
267,Laauhihaihai,20200236,90,1/1/18,NA,NA,POLBIS-KA-HUL-X-XXXX,POLBIS-KA-XXX-X-XXXX,alive,moderate,61,0.9,vegetative,1/31/22,alive,poor,51,1.1,vegetative,0,0.2,0,0.181818182,yellow leaves,0,NA,1,Dicranopteris.linearis,20,Odontosoria.chinensis,20,Melastoma.septemnervium,10,NA,NA,NA,NA,30,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30,unknown.founder,none,0,20,0,20,0,10,0,0
268,LowerHaupu,20160691,16,4/25/18,21.927301,-159.3937,POLBIS-KA-HUL-V-0038,POLBIS-KA-HUL-B-0006,alive,healthy,64,1.1,vegetative,12/2/21,alive,healthy,109,1.5,vegetative,45,0.4,0.412844037,0.266666667,NA,50,70,0.25,Blechnum.appendiculatum,20,Clidemia.hirta,20,Andropogon.spp,20,Stachytarpheta.cayennensis,20,Paederia.foetida,20,50,NE,0,0,20,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,50,kahili.lower,none,0,0,0,0,40,20,20,20
